147,HaApy birthday, fite!,0.9047619047619048
148,HaApy birthday, fite!,0.9047619047619048
149,HaApy birthday, fite!,0.9047619047619048
150,HaApy birthday, fide!,0.9047619047619048
151,HaApy birthday, fite!,0.9047619047619048
152,HaApy birthday, fite!,0.9047619047619048
153,HaApy birthday, fite!,0.9047619047619048
154,HaApy birthday, fite!,0.9047619047619048
155,HaApy birthday, fite!,0.9047619047619048
156,HaApy birthday, fite!,0.9047619047619048
157,HaApy birthday, fite!,0.9047619047619048
158,HaApy birthday, fite!,0.9047619047619048
159,HaApy birthday, fite!,0.9047619047619048
160,HaApy birthday, fite!,0.9047619047619048
161,HaApy birthday, fite!,0.9047619047619048
162,HaApy birthday, fite!,0.9047619047619048
163,HaApy birthday, fite!,0.9047619047619048
164,HaApy birthday, fi e!,0.9047619047619048
165,HaApy birthday, fite!,0.9047619047619048
166,HaApy birthday, fi e!,0.9047619047619048
167,HaApy birthday, fite!,0.9047619047619048
168,HaApy birthday, fi e!,0.9047619047619048
169,HaApy birthday, fite!,0.9047619047619048
170,HaApy birthday, fite!,0.9047619047619048
171,HaApy birthday, fi e!,0.9047619047619048
172,HaApy birthday, fite!,0.9047619047619048
173,HaApy birthday, fi e!,0.9047619047619048
174,HaApy birthday, fiee!,0.9047619047619048
175,HaApy birthday, fite!,0.9047619047619048
176,HaApy birthday, fite!,0.9047619047619048
177,HaApy birthday, fiee!,0.9047619047619048
178,HaApy birthday, fite!,0.9047619047619048
179,HaApy birthday, fite!,0.9047619047619048
180,HaApy birthday, fiee!,0.9047619047619048
181,HaApy birthday, fiTe!,0.9047619047619048
182,HaApy birthday, fiee!,0.9047619047619048
183,HaApy birthday, fite!,0.9047619047619048
184,HaApy birthday, fite!,0.9047619047619048
185,Happy birthday, fite!,0.9523809523809523
186,HaApy birthday, fiTe!,0.9047619047619048
187,HaApy birthday, fiee!,0.9047619047619048
188,HaApy birthday, fite!,0.9047619047619048
189,HaApy birthday, fite!,0.9047619047619048
190,HaApy birthday, fite!,0.9047619047619048
191,HaApy birthday, fite!,0.9047619047619048
192,HaApy birthday, fite!,0.9047619047619048
193,HaApy birthday, fite!,0.9047619047619048
194,HaApy birthday, fite!,0.9047619047619048
195,HaApy birthday, fite!,0.9047619047619048
196,Ha py birthday, fiTe!,0.9047619047619048
197,HaApy birthday, fiee!,0.9047619047619048
198,Ha py birthday, fiTe!,0.9047619047619048
199,HaApy birthday, fite!,0.9047619047619048
200,HaApy birthday, fiee!,0.9047619047619048
201,Havpy birthday, fiee!,0.9047619047619048
202,HaApy birthday, fite!,0.9047619047619048
203,HaApy birthday, fite!,0.9047619047619048
204,HaApy birthday, fite!,0.9047619047619048
205,Ha py birthday, fiee!,0.9047619047619048
206,HaApy birthday, fite!,0.9047619047619048
207,Havpy birthday, fiee!,0.9047619047619048
208,HaApy birthday, fite!,0.9047619047619048
209,HaApy birthday, fite!,0.9047619047619048
210,HaApy birthday, fite!,0.9047619047619048
211,HaMpy birthday, fite!,0.9047619047619048
212,HaApy birthday, fite!,0.9047619047619048
213,HaMpy birthday, fite!,0.9047619047619048
214,HaApy birthday, fite!,0.9047619047619048
215,Ha py birthday, fite!,0.9047619047619048
216,HaVpy birthday, fize!,0.9047619047619048
217,HaApy birthday, fite!,0.9047619047619048
218,HaApy birthday, fite!,0.9047619047619048
219,HaMpy birthday, fite!,0.9047619047619048
220,Ha py birthday, fiee!,0.9047619047619048
221,HaApy birthday, fiee!,0.9047619047619048
222,HaApy birthday, fiee!,0.9047619047619048
223,HaApy birthday, fite!,0.9047619047619048
224,HaApy birthday, fiee!,0.9047619047619048
225,HaMpy birthday, fide!,0.9047619047619048
226,HaApy birthday, fite!,0.9047619047619048
227,Hakpy birthday, fite!,0.9047619047619048
228,Hakpy birthday, fide!,0.9047619047619048
229,HaApy birthday, fite!,0.9047619047619048
230,HaApy birthday, fite!,0.9047619047619048
231,HaApy birthday, fite!,0.9047619047619048
232,Ha py birthday, fiee!,0.9047619047619048
233,Ha py birthday, fite!,0.9047619047619048
234,HaApy birthday, fiee!,0.9047619047619048
235,Ha py birthday, fiee!,0.9047619047619048
236,HaApy birthday, fiee!,0.9047619047619048
237,HaMpy birthday, fite!,0.9047619047619048
238,HaMpy birthday, fite!,0.9047619047619048
239,HaApy birthday, fiee!,0.9047619047619048
240,HaApy birthday, fiee!,0.9047619047619048
241,HaApy birthday, fiUe!,0.9047619047619048
242,HaApy birthday, fite!,0.9047619047619048
243,HaMpy birthday, fite!,0.9047619047619048
244,HaApy birthday, fiee!,0.9047619047619048
245,HaApy birthday, fiee!,0.9047619047619048
246,HaApy birthday, fite!,0.9047619047619048
247,HaApy birthday, fite!,0.9047619047619048
248,HaApy birthday, fite!,0.9047619047619048
249,Ha py birthday, fiee!,0.9047619047619048
250,HaApy birthday, fite!,0.9047619047619048
251,HaApy birthday, fiee!,0.9047619047619048
252,HaApy birthday, fiee!,0.9047619047619048
253,HaApy birthday, fite!,0.9047619047619048
254,HaApy birthday, fime!,0.9047619047619048
255,HaApy birthday, fite!,0.9047619047619048
256,Habpy birthday, fi,e!,0.9047619047619048
257,HaApy birthday, fite!,0.9047619047619048
258,HaApy birthday, fiee!,0.9047619047619048
259,HaApy birthday, fiee!,0.9047619047619048
260,Habpy birthday, fi,e!,0.9047619047619048
261,HaApy birthday, fiee!,0.9047619047619048
262,HaApy birthday, fiee!,0.9047619047619048
263,HaApy birthday, fiee!,0.9047619047619048
264,HaApy birthday, fite!,0.9047619047619048
265,HaApy birthday, fiee!,0.9047619047619048
266,Ha py birthday, fite!,0.9047619047619048
267,HaApy birthday, fiee!,0.9047619047619048
268,Halpy birthday, fite!,0.9047619047619048
269,HaQpy birthday, fite!,0.9047619047619048
270,HaApy birthday, fiee!,0.9047619047619048
271,HaApy birthday, fiee!,0.9047619047619048
272,HaApy birthday, fite!,0.9047619047619048
273,HaApy birthday, fiee!,0.9047619047619048
274,HaApy birthday, fite!,0.9047619047619048
275,HaApy birthday, fite!,0.9047619047619048
276,HaApy birthday, fiee!,0.9047619047619048
277,HaApy birthday, fite!,0.9047619047619048
278,HaApy birthday, fite!,0.9047619047619048
279,HaXpy birthday, fite!,0.9047619047619048
280,HaApy birthday, fite!,0.9047619047619048
281,HaApy birthday, fite!,0.9047619047619048
282,HaApy birthday, fite!,0.9047619047619048
283,HaApy birthday, fite!,0.9047619047619048
284,HaApy birthday, fite!,0.9047619047619048
285,Havpy birthday, fite!,0.9047619047619048
286,HaApy birthday, fite!,0.9047619047619048
287,HaApy birthday, fite!,0.9047619047619048
288,HaApy birthday, fiee!,0.9047619047619048
289,HaApy birthday, fife!,0.9047619047619048
290,HaApy birthday, fife!,0.9047619047619048
291,HaApy birthday, fife!,0.9047619047619048
292,HaApy birthday, fife!,0.9047619047619048
293,HaApy birthday, fife!,0.9047619047619048
294,HaApy birthday, fite!,0.9047619047619048
295,HaApy birthday, fiee!,0.9047619047619048
296,Ha py birthday, fite!,0.9047619047619048
297,HaApy birthday, five!,0.9047619047619048
298,HaApy birthday, fiee!,0.9047619047619048
299,HaApy birthday, fite!,0.9047619047619048
300,Habpy birthday, fite!,0.9047619047619048
301,HaApy birthday, fife!,0.9047619047619048
302,HaApy birthday, fite!,0.9047619047619048
303,HaApy birthday, fite!,0.9047619047619048
304,HaApy birthday, fife!,0.9047619047619048
305,HaApy birthday, fiZe!,0.9047619047619048
306,Habpy birthday, fite!,0.9047619047619048
307,Habpy birthday, fite!,0.9047619047619048
308,HaApy birthday, fiZe!,0.9047619047619048
309,HaApy birthday, fite!,0.9047619047619048
310,HaApy birthday, fite!,0.9047619047619048
311,HaApy birthday, fite!,0.9047619047619048
312,HaApy birthday, fite!,0.9047619047619048
313,HaApy birthday, five!,0.9047619047619048
314,HaApy birthday, fiZe!,0.9047619047619048
315,HaApy birthday, fiZe!,0.9047619047619048
316,Habpy birthday, fiee!,0.9047619047619048
317,HaApy birthday, fiMe!,0.9047619047619048
318,HaApy birthday, file!,0.9523809523809523
319,HaApy birthday, file!,0.9523809523809523
320,HaApy birthday, file!,0.9523809523809523
321,HaApy birthday, file!,0.9523809523809523
322,HaApy birthday, file!,0.9523809523809523
323,HaApy birthday, file!,0.9523809523809523
324,HaApy birthday, file!,0.9523809523809523
325,HaApy birthday, file!,0.9523809523809523
326,HaApy birthday, file!,0.9523809523809523
327,HaApy birthday, file!,0.9523809523809523
328,HaApy birthday, file!,0.9523809523809523
329,HaApy birthday, file!,0.9523809523809523
330,HaApy birthday, file!,0.9523809523809523
331,HaRpy birthday, file!,0.9523809523809523
332,Halpy birthday, fiJe!,0.9047619047619048
333,HaApy birthday, fiWe!,0.9047619047619048
334,Habpy birthday, fine!,0.9047619047619048
335,HaApy birthday, fiFe!,0.9047619047619048
336,HaRpy birthday, fiZe!,0.9047619047619048
337,HaApy birthday, fite!,0.9047619047619048
338,HaApy birthday, fiJe!,0.9047619047619048
339,HaApy birthday, fite!,0.9047619047619048
340,HaApy birthday, fiLe!,0.9047619047619048
341,Haupy birthday, fiJe!,0.9047619047619048
342,HaApy birthday, fiLe!,0.9047619047619048
343,HaApy birthday, fite!,0.9047619047619048
344,HaApy birthday, fife!,0.9047619047619048
345,HaApy birthday, fiMe!,0.9047619047619048
346,HaApy birthday, fiJe!,0.9047619047619048
347,HaRpy birthday, fiZe!,0.9047619047619048
348,HaApy birthday, fiFe!,0.9047619047619048
349,HaApy birthday, file!,0.9523809523809523
350,HaApy birthday, file!,0.9523809523809523
351,HaApy birthday, file!,0.9523809523809523
352,HaApy birthday, fiBe!,0.9047619047619048
353,HaApy birthday, fiEe!,0.9047619047619048
354,HaApy birthday, fite!,0.9047619047619048
355,Hanpy birthday, fiDe!,0.9047619047619048
356,HaApy birthday, fiZe!,0.9047619047619048
357,HaApy birthday, fife!,0.9047619047619048
358,HaApy birthday, fite!,0.9047619047619048
359,HaApy birthday, fiee!,0.9047619047619048
360,HaSpy birthday, fiJe!,0.9047619047619048
361,HaApy birthday, fiJe!,0.9047619047619048
362,HaRpy birthday, file!,0.9523809523809523
363,HaApy birthday, fife!,0.9047619047619048
364,HaApy birthday, fife!,0.9047619047619048
365,HaApy birthday, fiXe!,0.9047619047619048
366,HaApy birthday, file!,0.9523809523809523
367,HaApy birthday, file!,0.9523809523809523
368,HaApy birthday, fife!,0.9047619047619048
369,HaRpy birthday, fiXe!,0.9047619047619048
370,HaApy birthday, fiMe!,0.9047619047619048
371,HaApy birthday, fife!,0.9047619047619048
372,HaApy birthday, fiMe!,0.9047619047619048
373,HaApy birthday, fiJe!,0.9047619047619048
374,HaApy birthday, fiee!,0.9047619047619048
375,HaApy birthday, fiXe!,0.9047619047619048
376,Haupy birthday, file!,0.9523809523809523
377,Haupy birthday, file!,0.9523809523809523
378,Haupy birthday, file!,0.9523809523809523
379,Haupy birthday, file!,0.9523809523809523
380,Haupy birthday, file!,0.9523809523809523
381,Haupy birthday, file!,0.9523809523809523
382,Haupy birthday, file!,0.9523809523809523
383,Haupy birthday, file!,0.9523809523809523
384,Haupy birthday, file!,0.9523809523809523
385,Haupy birthday, file!,0.9523809523809523
386,Haupy birthday, file!,0.9523809523809523
387,Haupy birthday, file!,0.9523809523809523
388,Havpy birthday, file!,0.9523809523809523
389,Haupy birthday, file!,0.9523809523809523
390,HaApy birthday, file!,0.9523809523809523
391,HaApy birthday, file!,0.9523809523809523
392,HaApy birthday, file!,0.9523809523809523
393,HaApy birthday, file!,0.9523809523809523
394,HaApy birthday, file!,0.9523809523809523
395,HaApy birthday, file!,0.9523809523809523
396,HaApy birthday, file!,0.9523809523809523
397,HaApy birthday, file!,0.9523809523809523
398,Haupy birthday, file!,0.9523809523809523
399,HaApy birthday, file!,0.9523809523809523
400,HaApy birthday, file!,0.9523809523809523
401,HaApy birthday, file!,0.9523809523809523
402,HaRpy birthday, file!,0.9523809523809523
403,HaApy birthday, file!,0.9523809523809523
404,Haupy birthday, file!,0.9523809523809523
405,HaApy birthday, file!,0.9523809523809523
406,Haupy birthday, file!,0.9523809523809523
407,HaApy birthday, file!,0.9523809523809523
408,HaApy birthday, file!,0.9523809523809523
409,Haupy birthday, file!,0.9523809523809523
410,Haupy birthday, file!,0.9523809523809523
411,Haupy birthday, file!,0.9523809523809523
412,Haupy birthday, file!,0.9523809523809523
413,Haupy birthday, file!,0.9523809523809523
414,Haupy birthday, file!,0.9523809523809523
415,Haupy birthday, file!,0.9523809523809523
416,Haupy birthday, file!,0.9523809523809523
417,Haupy birthday, file!,0.9523809523809523
418,Haupy birthday, file!,0.9523809523809523
419,Haupy birthday, file!,0.9523809523809523
420,Haupy birthday, file!,0.9523809523809523
421,Haupy birthday, file!,0.9523809523809523
422,Haupy birthday, file!,0.9523809523809523
423,HapSy birthday, file!,0.9523809523809523
424,Haupy birthday, file!,0.9523809523809523
425,Haupy birthday, file!,0.9523809523809523
426,Haupy birthday, file!,0.9523809523809523
427,HaApy birthday, file!,0.9523809523809523
428,Haupy birthday, file!,0.9523809523809523
429,Haupy birthday, file!,0.9523809523809523
430,HaRpy birthday, file!,0.9523809523809523
431,Haupy birthday, file!,0.9523809523809523
432,Haupy birthday, file!,0.9523809523809523
433,Haupy birthday, file!,0.9523809523809523
434,Haupy birthday, file!,0.9523809523809523
435,Haupy birthday, file!,0.9523809523809523
436,Haupy birthday, file!,0.9523809523809523
437,Haupy birthday, file!,0.9523809523809523
438,Haupy birthday, file!,0.9523809523809523
439,Haupy birthday, file!,0.9523809523809523
440,Haupy birthday, file!,0.9523809523809523
441,Haupy birthday, file!,0.9523809523809523
442,Haupy birthday, file!,0.9523809523809523
443,Haupy birthday, file!,0.9523809523809523
444,Haupy birthday, file!,0.9523809523809523
445,Haupy birthday, file!,0.9523809523809523
446,Havpy birthday, file!,0.9523809523809523
447,Haupy birthday, file!,0.9523809523809523
448,Haupy birthday, file!,0.9523809523809523
449,Haupy birthday, file!,0.9523809523809523
450,Haupy birthday, file!,0.9523809523809523
451,Haupy birthday, file!,0.9523809523809523
452,Haupy birthday, file!,0.9523809523809523
453,Haupy birthday, file!,0.9523809523809523
454,Haupy birthday, file!,0.9523809523809523
455,Ha!py birthday, file!,0.9523809523809523
456,Haupy birthday, file!,0.9523809523809523
457,Haupy birthday, file!,0.9523809523809523
458,Haupy birthday, file!,0.9523809523809523
459,Haupy birthday, file!,0.9523809523809523
460,Haupy birthday, file!,0.9523809523809523
461,Haupy birthday, file!,0.9523809523809523
462,Haupy birthday, file!,0.9523809523809523
463,Haupy birthday, file!,0.9523809523809523
464,Haupy birthday, file!,0.9523809523809523
465,Haupy birthday, file!,0.9523809523809523
466,Haupy birthday, file!,0.9523809523809523
467,Haupy birthday, file!,0.9523809523809523
468,Haupy birthday, file!,0.9523809523809523
469,Haupy birthday, file!,0.9523809523809523
470,Haupy birthday, file!,0.9523809523809523
471,Haupy birthday, file!,0.9523809523809523
472,Haupy birthday, file!,0.9523809523809523
473,Haupy birthday, file!,0.9523809523809523
474,HaApy birthday, file!,0.9523809523809523
475,Haupy birthday, file!,0.9523809523809523
476,Haupy birthday, file!,0.9523809523809523
477,Happy birthday, file!,1.0
